id,school,color,alternate_color,alternate_names,abbreviation,conference,division,logos,location_id,location_city,location_state,location_zip,location_country,location_latitude,location_longitude,stadium_capacity,location_elevation,location_timezone,grass,dome
126,Kalamazoo,#null,#null,"KAL,Kalamazoo",KAL,Michigan,,"http://a.espncdn.com/i/teamlogos/ncaa/500/126.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/126.png",5904.0,Kalamazoo,MI,49007,US,42.291707,-85.5872286,2458.0,,,,False
2305,Kansas,#0051ba,#e8000d,"KU,Kansas",KU,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2305.png",3833.0,Lawrence,KS,66045,US,38.9629418,-95.2463686,47000.0,274.855957,America/Chicago,False,False
2306,Kansas State,#3c0969,#e2e3e4,"KSU,Kansas St",KSU,Big 12,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2306.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2306.png",3636.0,Manhattan,KS,66502,US,39.2020096,-96.5938395,50000.0,328.0574646,America/Chicago,False,False
547,Kansas Wesleyan,#null,#null,"KANSA,KS Weslyan",KANSA,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/547.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/547.png",,,,,,,,,,,,
127230,Keiser (Fl),#null,#null,Keiser (Fl),,,,,,,,,,,,,,,,
126110,Keiser University,#null,#null,"KEISER,Keiser Univers",KEISER,,,,,,,,,,,,,,,
338,Kennesaw State,#fdbb30,#000000,"Kennesaw,KENN,Kennesaw St",KENN,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/338.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/338.png",4899.0,Kennesaw,GA,48187,US,34.0289318,-84.5676234,8318.0,296.9589844,,,False
2309,Kent State,#003976,#efab00,"KENT,Kent State",KENT,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2309.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2309.png",3696.0,Kent,OH,44242,US,41.1390935,-81.31346,25319.0,321.3641663,America/New_York,False,False
96,Kentucky,#0033a0,#ffffff,"UK,Kentucky",UK,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/96.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/96.png",3683.0,Lexington,KY,40506,US,38.0220905,-84.5053408,61000.0,307.4248962,America/New_York,False,False
2310,Kentucky State,#null,#null,"KYST,Kentucky St",KYST,SIAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2310.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2310.png",6042.0,Frankfort,KY,40601,US,38.2009055,-84.8732836,6000.0,,,,False
2316,Kentucky Wesleyan,#null,#null,"KYWESL,KY Wesleyn",KYWESL,Great Midwest Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2316.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2316.png",5263.0,Owensboro,KY,42   ,US,37.742297,-87.119976,3000.0,122.5809097,,,False
352,Kenyon,#null,#null,"KEN,Kenyon",KEN,North Coast,,"http://a.espncdn.com/i/teamlogos/ncaa/500/352.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/352.png",5906.0,Gambier,OH,43022,US,40.375643,-82.3970994,1762.0,,,,False
122774,Keystone,#null,#null,"KEY,KYSTN",KEY,Independent DIII,,,7082.0,La Plume,PA,18440,US,41.5565738,-75.7551655,1250.0,,,,False
1001043,Kilgore College,#null,#null,,,,,,,,,,,,,,,,,
1000954,Kilgore J.C.,#null,#null,,,,,,,,,,,,,,,,,
1001044,King's College,#null,#null,,,,,,,,,,,,,,,,,
247,Kings College (PA),#c41230,#000000,"KIN,Kings PA",KIN,Mid Atlantic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/247.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/247.png",5907.0,Wilkes Barre Township,PA,18702,US,41.23369915,-75.85364178943517,3000.0,,,,False
2315,Kutztown University,#null,#null,"KUTZTOWN,Kutztown",KUTZTOWN,Pennsylvania State Athletic,Eastern,"http://a.espncdn.com/i/teamlogos/ncaa/500/2315.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2315.png",4432.0,Kutztown,PA,17067,US,40.5173165,-75.7774177,5600.0,,,,False
1000990,Lackawanna C.C.,#null,#null,,,,,,,,,,,,,,,,,
1000993,Lackawanna College,#null,#null,,,,,,,,,,,,,,,,,
322,Lafayette,#790000,#a59474,"LAF,Lafayette",LAF,Patriot,,"http://a.espncdn.com/i/teamlogos/ncaa/500/322.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/322.png",3721.0,Easton,PA,18042,US,40.7009796,-75.2106499,13132.0,81.43208313,America/New_York,False,False
548,Lagrange College,#null,#null,"LAG,LaGrange",LAG,USA South,,"http://a.espncdn.com/i/teamlogos/ncaa/500/548.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/548.png",5910.0,Lagrange,GA,,US,33.039291,-85.0313269,5000.0,,,,False
437,Lake Erie,#null,#null,"LAKEERIE,Lake Erie",LAKEERIE,Great Midwest Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/437.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/437.png",3769.0,Painesville,OH,44077,US,41.7244885,-81.245657,3000.0,,,,False
1001052,Lake Erie College,#null,#null,,,,,,,,,,,,,,,,,
262,Lake Forest College,#null,#null,"LAK,Lake Forst",LAK,Midwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/262.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/262.png",5915.0,Lake Forest,IL,60045,US,42.2586342,-87.840625,2000.0,,,,False
267,LAKELAND,#007dc3,#ffc423,"SEU,Southeastern",SEU,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/267.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/267.png",,,,,,,,,,,,
2320,Lamar,#null,#ebebeb,"LAM,Lamar",LAM,Southland,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2320.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2320.png",3882.0,Beaumont,TX,77705,US,30.04313,-94.069963,16000.0,3.981505394,America/Chicago,False,False
2321,Lambuth,#000000,#null,"LAM,Lambuth",LAM,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2321.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2321.png",,,,,,,,,,,,
1000994,Laney College,#null,#null,,,,,,,,,,,,,,,,,
2324,Langston University,#null,#null,"LANGSTON,Langston",LANGSTON,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2324.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2324.png",,,,,,,,,,,,
2325,La Salle,#null,#null,"LAS,La Salle",LAS,,,,,,,,,,,,,,,
111610,Laurinburg,#null,#null,"ST. A,St. Andrew",ST. A,,,,,,,,,,,,,,,
2318,La Verne,#004812,#f89828,"LAVERNE,Laverne",LAVERNE,So. Cal.,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2318.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2318.png",5909.0,La Verne,CA,91750,US,34.1008426,-117.7678355,2500.0,,,,False
102071,Lawrence Tech,#null,#null,"LWTC,Lawrence Tech",LWTC,,,,,,,,,,,,,,,
268,Lawrence University,#null,#null,"LAW,Lawrence",LAW,Midwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/268.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/268.png",5919.0,Appleton,WI,,US,44.2613967,-88.4069744,3634.0,,,,False
388,Lebanon Valley,#003767,#ffffff,"LEB,Lebanon",LEB,Mid Atlantic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/388.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/388.png",3621.0,Annville,PA,17003,US,40.3295901,-76.515226,2000.0,,,,False
2329,Lehigh,#6c2b2a,#b69e70,"LEH,Lehigh",LEH,Patriot,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2329.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2329.png",3741.0,Bethlehem,PA,18015,US,40.5890837,-75.3553874,16000.0,90.32305145,America/New_York,False,False
2331,Lenoir-Rhyne,#null,#ffffff,"LENRHYNE,Len-Rhyne",LENRHYNE,South Atlantic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2331.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2331.png",6553.0,Hickory,NC,28602,US,35.7333312,-81.3442915,8500.0,,,,False
2333,Lewis & Clark College,#f37737,#000000,"LEW,Lws & Clrk",LEW,Northwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2333.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2333.png",5920.0,Portland,OR,97201,US,45.5202471,-122.6741949,3000.0,,,,False
2335,Liberty,#071740,#a61f21,"LIB,Liberty",LIB,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2335.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2335.png",3992.0,Lynchburg,VA,24502,US,37.3544305,-79.1750239,25000.0,272.9237061,America/New_York,False,False
2336,Limestone,#19468d,#fff607,"LIMESTONE,Limestone",LIMESTONE,South Atlantic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2336.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2336.png",4750.0,Gaffney,SC,29342,US,35.0717945,-81.6498195,10000.0,212.4,,,False
1000971,Limestone College,#null,#null,,,,,,,,,,,,,,,,,
1001034,Limestone University,#null,#null,,,,,,,,,,,,,,,,,
124179,Lincoln (CA),#null,#null,"LIN,Lincoln (CA)",LIN,Independent DII,,,,,,,,,,,,,,
2876,Lincoln (MO),#null,#null,"LIN,Lincoln (MO)",LIN,Great Lakes,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2876.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2876.png",6045.0,Jefferson City,MO,65101,US,38.577359,-92.1724265,5500.0,,,,False
2339,Lincoln (PA),#null,#null,"LINP,Lincoln (PA)",LINP,CIAA,Northern,"http://a.espncdn.com/i/teamlogos/ncaa/500/2339.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2339.png",3808.0,Lincoln University,PA,19352,US,39.8065518,-75.92870551247694,5000.0,,,,False
2815,Lindenwood,#null,#null,"LIN,Lindenwood",LIN,Big South-OVC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2815.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2815.png",3749.0,Saint Charles,MO,63301,US,38.7946252,-90.519829,7450.0,,,,False
3209,Lindenwood Belleville,#null,#null,"LINB,Lind Bellv",LINB,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/3209.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/3209.png",,,,,,,,,,,,
1000955,Lindenwood University,#null,#null,,,,,,,,,,,,,,,,,
2877,Lindsey Wilson College,#null,#null,"LINDWIL,Lindsey Wilson",LINDWIL,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2877.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2877.png",,,,,,,,,,,,
203,Linfield College,#46256a,#d41e47,"LIN,Linfield",LIN,Northwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/203.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/203.png",5119.0,Mcminnville,OR,97128,US,45.2100367,-123.194463,4000.0,,,,False
124386,Little Rock,#null,#null,"ARKAN,Arkansas Bapti",ARKAN,,,,,,,,,,,,,,,
2089,LIU Post,#000000,#null,"LIU-C.W. Post,LIU,LIU Post",LIU,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2089.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2089.png",,,,,,,,,,,,
2940,Livingstone,#null,#null,"LIV,Lvingstone",LIV,CIAA,Southern,"http://a.espncdn.com/i/teamlogos/ncaa/500/2940.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2940.png",3612.0,Salisbury,NC,28144,US,35.6709727,-80.4742261,6000.0,,,,False
1000972,Livingstone College,#null,#null,,,,,,,,,,,,,,,,,
209,Lock Haven University,#null,#null,"LHU,Lock Haven",LHU,Pennsylvania State Athletic,Eastern,"http://a.espncdn.com/i/teamlogos/ncaa/500/209.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/209.png",3760.0,Lock Haven,PA,,US,41.1369077,-77.4471641,3500.0,,,,False
1001022,Long Beach City College,#null,#null,,,,,,,,,,,,,,,,,
2341,Long Island University,#null,#null,"LIU,Long Island",LIU,NEC,,https://a.espncdn.com/i/teamlogos/ncaa/500/112358.png,6043.0,Brookville,NY,11545,US,40.816284,-73.589546,6000.0,236,America/New_York,False,False
102118,Louisburg,#null,#null,"LSBG,Louisburg",LSBG,,,,,,,,,,,,,,,
309,Louisiana,#ce181e,#ffffff,"UL Lafayette,UL,Louisiana",UL,Sun Belt,West,"http://a.espncdn.com/i/teamlogos/ncaa/500/309.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/309.png",3666.0,Lafayette,LA,70506,US,30.2158434,-92.0417371,41426.0,3.556508303,America/Chicago,False,False
2347,Louisiana College,#null,#null,"LACOLLEGE,LA College",LACOLLEGE,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2347.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2347.png",,,,,,,,,,,,
2348,Louisiana Tech,#002d65,#d3313a,"LT,Louisiana Tech",LT,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2348.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2348.png",3776.0,Ruston,LA,71272,US,32.5321487,-92.6560019,28019.0,72.87982941,America/Chicago,False,False
97,Louisville,#c9001f,#000000,"LOU,Louisville",LOU,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/97.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/97.png",3873.0,Louisville,KY,40292,US,38.2057621,-85.7588141,60000.0,138.5615997,America/Kentucky/Louisville,False,False
99,LSU,#461d7c,#fdd023,"Louisiana State,LSU,LSU",LSU,SEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/99.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/99.png",3958.0,Baton Rouge,LA,70803,US,30.412035,-91.1838163,102321.0,7.640734673,America/Chicago,True,False
67,Luther,#015a9c,#a5bbda,"LUT,Luther",LUT,American Rivers,,"http://a.espncdn.com/i/teamlogos/ncaa/500/67.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/67.png",5923.0,Decorah,IA,,US,43.3041609,-91.7859098,5000.0,,,,False
2354,Lycoming,#15283f,#eaa22e,"LYCOMING,Lycoming",LYCOMING,Landmark Conference,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2354.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2354.png",5925.0,Williamsport,PA,17701,US,41.2493292,-77.0027671,3700.0,,,,False
101161,LYONCOLL,#null,#null,"LYON,LYONCOLL",LYON,Southern Collegiate Athletic,,,3877.0,Alfred,NY,14802,US,42.2542334,-77.7906062,1500.0,,,,False
2359,Macalester,#null,#null,"MACALES,Macalester",MACALES,Minnesota,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2359.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2359.png",5928.0,Saint Paul,MN,,US,44.9497487,-93.0931028,4000.0,,,,False
273,MacMurray College,#000000,#null,"MAC,MacMurray ",MAC,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/273.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/273.png",,,,,,,,,,,,
126146,Madonna University,#null,#null,"MADON,Madonna Univer",MADON,,,,,,,,,,,,,,,
127078,Madonna University (Mich.),#null,#null,Madonna University (Mich.),,,,,,,,,,,,,,,,
311,Maine,#127dbe,#null,"ME,Maine",ME,CAA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/311.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/311.png",3607.0,Orono,ME,4469 ,US,44.905128,-68.6724718,10000.0,35.4817543,America/New_York,False,False
274,Maine Maritime,#null,#null,"MAI,ME Mrtme",MAI,Commonwealth Coast,,"http://a.espncdn.com/i/teamlogos/ncaa/500/274.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/274.png",5929.0,Castine,ME,04421,US,44.388164,-68.79982,1500.0,,,,False
556,Malone,#000000,#null,"MAL,Malone",MAL,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/556.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/556.png",,,,,,,,,,,,
2362,Manchester,#ddac14,#000000,"MNCHSTR,Manchester",MNCHSTR,Heartland,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2362.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2362.png",5930.0,North Manchester,IN,46962,US,41.0006005,-85.768597,4500.0,,,,False
2770,MANITOBA,#null,#null,"MAN,Manitoba",MAN,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2770.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2770.png",,,,,,,,,,,,
2365,Mansfield University,#null,#null,"MANSFIELD,Mansfield",MANSFIELD,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2365.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2365.png",,,,,,,,,,,,
421,Maranatha Baptist College,#000000,#null,"MAR,Maranatha Baptist ",MAR,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/421.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/421.png",,,,,,,,,,,,
2366,Marian College,#null,#null,"MARIANIN,Marian",MARIANIN,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2366.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2366.png",,,,,,,,,,,,
121696,MARIAN (IN,#null,#null,MARIAN (IN,,,,,,,,,,,,,,,,
317,Marietta,#null,#null,"MAR,Marietta",MAR,Ohio,,"http://a.espncdn.com/i/teamlogos/ncaa/500/317.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/317.png",5931.0,Marietta,OH,45750,US,39.4167742,-81.4548392,5000.0,,,,False
2368,Marist,#e53730,#f0f0f0,"MRST,Marist",MRST,Pioneer,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2368.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2368.png",36.0,Poughkeepsie,NY,12601,US,41.7191409,-73.9329549,5000.0,24.94474983,America/New_York,False,False
276,Marshall,#00ae42,#be854c,"MRSH,Marshall",MRSH,Sun Belt,East,"http://a.espncdn.com/i/teamlogos/ncaa/500/276.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/276.png",3775.0,Huntington,WV,25755,US,38.4247042,-82.4214412,38016.0,163.7328186,America/New_York,False,False
1001036,Marshall Sr.,#null,#null,,,,,,,,,,,,,,,,,
2369,Mars Hill,#004b8d,#efc814,"MH,Mars Hill",MH,South Atlantic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2369.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2369.png",6046.0,Mars Hill,NC,,US,35.82685585,-82.55057686987725,5000.0,,,,False
446,Martin Luther,#null,#null,"MAR,Mart Lther",MAR,Upper Midwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/446.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/446.png",3843.0,New Ulm,MN,56073,US,44.3140261,-94.4614177,2500.0,,,,False
2371,Mary Hardin-Baylor,#492f92,#fece1c,"MRYHRBAY,Mry Hr-Bay",MRYHRBAY,American Southwest,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2371.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2371.png",4463.0,Belton,TX,76513,US,31.0560132,-97.464453,7671.0,,,,False
120,Maryland,#D5002B,#ffcd00,"MD,Maryland",MD,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/120.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/120.png",3665.0,College Park,MD,20742,US,38.9903332,-76.9473792,51802.0,32.68748093,America/New_York,False,False
2373,Maryville College (TN),#null,#null,"Maryville (TN),MRYVILTN,Maryville",MRYVILTN,USA South,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2373.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2373.png",5932.0,Maryville,TN,37802,US,35.7564719,-83.9704593,3000.0,,,,False
113,Massachusetts,#971B2F,#B1B3B3,"UMass,MASS,UMass",MASS,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/113.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/113.png",3985.0,Hadley,MA,1003 ,US,42.3773244,-72.5360595,17000.0,46.58664703,America/New_York,False,False
110,Mass Maritime,#212c62,#fed523,"MAMARI,MA Maritme",MAMARI,MSCAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/110.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/110.png",5940.0,Buzzards Bay,MA,02532,US,41.745383,-70.618087,2300.0,,,,False
561,Mayville State,#null,#null,"MAYVILLE,Mayvlle St",MAYVILLE,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/561.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/561.png",,,,,,,,,,,,
2700,McDaniel College,#00674d,#f5cc2e,"MCD,McDaniel",MCD,Centennial,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2700.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2700.png",3922.0,Westminster,MD,,US,39.5752639,-76.9959277,1434.0,,,,False
241,McMurry,#98002e,#000000,"MCM,McMurry",MCM,Southern Collegiate Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/241.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/241.png",5996.0,Abilene,TX,79697,US,32.44645,-99.7475905,3550.0,,,,False
2377,McNeese,#00529C,#null,"MCN,McNeese",MCN,Southland,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2377.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2377.png",3686.0,Lake Charles,LA,70607,US,30.1804575,-93.2178729,17610.0,4.168509007,America/Chicago,False,False
6584,Mcpherson College,#null,#null,Mcpherson College,,,,,,,,,,,,,,,,
235,Memphis,#004991,#8e908f,"MEM,Memphis",MEM,American Athletic,,"http://a.espncdn.com/i/teamlogos/ncaa/500/235.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/235.png",3805.0,Memphis,TN,38152,US,35.1209429,-89.977147,58325.0,90.62445831,America/Chicago,False,False
2381,Menlo,#000000,#null,"MEN,Menlo",MEN,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2381.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2381.png",,,,,,,,,,,,
2382,Mercer,#ff7f29,#080808,"MER,Mercer",MER,Southern,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2382.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2382.png",4417.0,Macon,GA,31207,US,32.8262075,-83.6522485,10200.0,138.6699677,America/New_York,False,False
2383,Merchant Marine Academy,#null,#null,"MER,Mrchnt Mar",MER,NEWMAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2383.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2383.png",5997.0,Kings Point,NY,11024,US,40.8197813,-73.7351337,2000.0,,,,False
2385,Mercyhurst,#null,#null,"MERC,Mercyhurst",MERC,NEC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2385.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2385.png",4428.0,Erie,PA,16530,US,42.1294712,-80.0852695,2300.0,,,,False
1001023,Mercyhurst College,#null,#null,,,,,,,,,,,,,,,,,
2771,Merrimack,#null,#null,"MRMK,Merrimack",MRMK,FCS Independents,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2771.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2771.png",6048.0,North Andover,MA,01845,US,42.6839894,-71.1127065,3500.0,,,,False
291,Methodist,#null,#null,"MTH,Methodist",MTH,USA South,,"http://a.espncdn.com/i/teamlogos/ncaa/500/291.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/291.png",5998.0,Fayetteville,NC,28304,US,35.0525759,-78.878292,800.0,,,,False
2390,Miami,#005030,#f47321,"Miami (FL),MIA,Miami",MIA,ACC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2390.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2390.png",3948.0,Miami Gardens,FL,33299,US,25.9579665,-80.2388604,64767.0,2.624486446,America/New_York,False,False
193,Miami (OH),#a4000c,#f0f0f0,"M-OH,Miami OH",M-OH,Mid-American,,"http://a.espncdn.com/i/teamlogos/ncaa/500/193.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/193.png",3996.0,Oxford,OH,45056,US,39.5197009,-84.7330255,24286.0,242.2643585,America/New_York,False,False
130,Michigan,#00274c,#ffcb05,"MICH,Michigan",MICH,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/130.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/130.png",3558.0,Ann Arbor,MI,48109,US,42.2658365,-83.7486956,107601.0,255.5500031,America/Detroit,False,False
127,Michigan State,#18453b,#ffffff,"MSU,Michigan St",MSU,Big Ten,,"http://a.espncdn.com/i/teamlogos/ncaa/500/127.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/127.png",3936.0,East Lansing,MI,48824,US,42.7281474,-84.4848526,75005.0,254.8794861,America/Detroit,True,False
2392,Michigan Tech,#null,#null,"MTU,Michigan Tech",MTU,GLIAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2392.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2392.png",3927.0,Houghton,MI,49931,US,46.8591287,-88.7774734,4684.0,,,,False
2394,Middlebury,#365a8a,#ffffff,"MIDLBRY,Middlebury",MIDLBRY,NESCAC,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2394.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2394.png",6079.0,Middlebury,VT,05753,US,44.007273600000005,-73.16330105415423,3500.0,,,,False
111755,Middle Georgia State College,#null,#null,"MGST,Middle Georgia State College",MGST,,,,,,,,,,,,,,,
2393,Middle Tennessee,#006db6,#ffffff,"Middle Tennessee State,MTSU,MTSU",MTSU,Conference USA,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2393.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2393.png",3725.0,Murfreesboro,TN,37132,US,35.8511463,-86.3681649,30788.0,191.7279816,America/Chicago,False,False
565,Midland Lutheran College,#null,#null,"MIDLAND,Mid Luthrn",MIDLAND,,,"http://a.espncdn.com/i/teamlogos/ncaa/500/565.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/565.png",,,,,,,,,,,,
2395,Midwestern State,#null,#null,"MID,Midwest St",MID,Lone Star,,"http://a.espncdn.com/i/teamlogos/ncaa/500/2395.png,http://a.espncdn.com/i/teamlogos/ncaa/500-dark/2395.png",6049.0,Wichita Falls,TX,76307,US,33.9137085,-98.4933873,14500.0,,,,False
